Date,RELIANCE_Open,RELIANCE_High,RELIANCE_Low,RELIANCE_Close,RELIANCE_Volume,TCS_Open,TCS_High,TCS_Low,TCS_Close,TCS_Volume,INFY_Open,INFY_High,INFY_Low,INFY_Close,INFY_Volume,HDFCBANK_Open,HDFCBANK_High,HDFCBANK_Low,HDFCBANK_Close,HDFCBANK_Volume,NIFTY50_Open,NIFTY50_High,NIFTY50_Low,NIFTY50_Close,NIFTY50_Volume
2024-03-07,1485.0662153094684,1485.1897258668157,1457.968071396935,1461.3028564453125,8315726,3761.202300148567,3815.792936239284,3735.9425199649227,3801.5439453125,2688905,1489.7666719434026,1500.686936051952,1478.339514092148,1489.62841796875,6348359,692.0579662212759,694.7151474764962,690.0950324505662,692.34521484375,49348046,22505.30078125,22525.650390625,22430.0,22493.55078125,379900.0
2024-03-11,1471.257625711574,1471.257625711574,1446.0614742974403,1449.12451171875,11277130,3783.4081942199373,3842.625148103546,3783.4081942199373,3814.265869140625,2304068,1481.9797912201366,1487.186533050453,1463.4106723438592,1475.0220947265625,6752895,684.6370656855901,692.2733788101641,681.2856954339823,683.5838012695312,50531094,22517.5,22526.599609375,22307.25,22332.650390625,277900.0
2024-03-12,1449.1245651727334,1470.269595576354,1447.568380480176,1457.844482421875,9432678,3814.265966419898,3913.8245630337647,3813.0628509397507,3878.94189453125,4039801,1474.4691365947879,1497.5077168540815,1472.303532549028,1486.403076171875,4614222,686.5521430195154,700.9151585638567,684.2779988916614,698.78466796875,65418454,22334.44921875,22452.55078125,22256.0,22335.69921875,299200.0
2024-03-13,1462.142657909758,1465.4279903850718,1410.7622676768488,1415.10986328125,13522134,3890.7394015665486,3924.048942222053,3823.1024383775984,3838.924560546875,2837260,1486.3570462420234,1497.046924837975,1473.1329238521018,1484.9747314453125,5688997,701.6332902428926,704.5537583020961,694.2602641088363,699.1915893554688,63067454,22432.19921875,22446.75,21905.650390625,21997.69921875,493300.0
2024-03-14,1422.5451836499767,1431.2651015924712,1408.5144322207132,1414.418212890625,18571102,3843.0420112308407,3909.244539822552,3780.6327076248394,3893.14501953125,2919608,1487.7393497230903,1527.6882245455754,1481.8414508033693,1523.58740234375,8803799,700.0055299615263,701.8727337796063,691.4835086418929,696.8217163085938,52432158,21982.55078125,22204.599609375,21917.5,22146.650390625,426700.0
2024-03-15,1408.9589780840722,1416.1473166057365,1396.0645483366263,1401.3260498046875,19223818,3879.265852135675,3922.1980547097196,3864.831628809271,3903.924072265625,3373143,1512.344570167545,1516.6758908384104,1491.3794617139743,1505.8016357421875,11809997,694.2123954494871,698.6649535010525,690.5019498876019,695.4811401367188,143613804,22064.849609375,22120.900390625,21931.69921875,22023.349609375,661500.0
2024-03-18,1403.0798345242215,1424.5459437848976,1399.6462653903534,1422.32275390625,9169392,3900.22346730838,3936.7714364581766,3810.1027425981874,3842.1630859375,1526904,1502.11556344857,1504.5576756669025,1473.4094674521489,1476.911376953125,4958904,692.7760944963727,697.0849990233024,687.4139255734966,692.3212890625,21437856,21990.099609375,22123.69921875,21916.55078125,22055.69921875,356300.0
2024-03-19,1411.7256294896865,1420.4701525728194,1400.3626585436627,1408.267333984375,8275764,3748.479695578933,3754.7252341028843,3670.1561065216574,3680.056396484375,8931209,1467.4193112677192,1473.5475961267095,1435.764324431153,1438.943603515625,6870411,687.2703309378574,695.361508487081,687.2703309378574,693.9012451171875,36183594,21946.44921875,21978.30078125,21793.099609375,21817.44921875,344200.0
2024-03-20,1410.935092987457,1427.7819805194806,1407.056934025752,1426.546875,8488806,3688.106112670511,3717.7145912468923,3664.2342316393506,3674.134521484375,1817913,1440.3720813461923,1451.3844780457566,1430.5576233604784,1432.95361328125,4759059,693.757641226056,695.002424269405,682.0757097447741,685.1398315429688,43606094,21843.900390625,21930.900390625,21710.19921875,21839.099609375,312400.0
2024-03-21,1435.2173701383908,1440.5283239841642,1427.460931435626,1433.685791015625,13006936,3691.8538610073474,3708.8323391521208,3652.946420443474,3676.03173828125,3829582,1441.2935411478331,1453.2274803947662,1422.3097740379771,1432.72314453125,11062497,690.6696058865672,694.8109541841388,688.6109418290184,692.177734375,28922860,21989.900390625,22080.94921875,21941.30078125,22011.94921875,353200.0
2024-03-22,1432.6977472783171,1442.6033181580033,1430.1040255590262,1437.6876220703125,19527608,3605.7578029927627,3643.6936690237358,3566.8966719366435,3618.618896484375,5852485,1401.6672315575609,1408.9474454626866,1380.6560012352104,1390.470458984375,14673890,689.9034770136652,694.5714568199686,688.3474837448974,690.7891845703125,45980326,21932.19921875,22180.69921875,21883.30078125,22096.75,388700.0
2024-03-26,1427.7819423573562,1435.0937909604027,1421.8534360223084,1424.397705078125,11415906,3585.401925358136,3651.7433816109683,3582.1171893830456,3587.715087890625,3440925,1374.9424783172167,1389.1802760076575,1371.164173630106,1375.54150390625,8351081,683.2964992802526,688.4432464905726,680.8787600753138,682.4347534179688,56844290,21947.900390625,22073.19921875,21947.55078125,22004.69921875,328400.0
2024-03-27,1430.7463249095808,1482.126717793074,1429.7582404310522,1475.0618896484375,16326644,3597.892800149196,3603.907022394527,3543.209550606818,3553.85009765625,1968575,1378.628657389427,1381.3932870499673,1365.3124028550521,1367.431884765625,6857402,681.5490768981103,693.2309499256703,680.4478889511747,689.7598876953125,62168668,22053.94921875,22193.599609375,22052.849609375,22123.650390625,409100.0
2024-03-28,1475.0865810929813,1488.0057370987279,1461.0311038405712,1468.145263671875,21854364,3562.362596208228,3622.4121997880625,3553.4799625251735,3586.6044921875,4311783,1370.4729789851785,1393.189041141791,1370.4729789851785,1380.517822265625,12499530,689.7598723903825,699.2394862002545,689.7598723903825,693.20703125,55592142,22163.599609375,22516.0,22163.599609375,22326.900390625,410500.0
2024-04-01,1474.691331987126,1476.1734586788064,1464.8352136106084,1467.0831298828125,5013880,3606.405151658199,3639.344674247267,3597.4764352455786,3624.031494140625,1569676,1405.353474561426,1409.9150687111335,1375.6798265220143,1378.121826171875,6580002,698.04251018733,705.6070545940972,696.8934573296461,704.027099609375,25199570,22455.0,22529.94921875,22427.75,22462.0,0.0
2024-04-02,1466.3172549197961,1476.198098955644,1457.4244952875333,1469.2320556640625,8910166,3599.280542643675,3617.647141683191,3583.5510389868773,3593.5439453125,2142666,1368.353462463362,1376.0023163808078,1364.6672894897633,1366.5103759765625,7279400,701.4657698820595,715.685132245699,700.5561005197442,708.6472778320312,41225446,22458.80078125,22497.599609375,22388.150390625,22453.30078125,289500.0
2024-04-03,1464.4152240453116,1466.7619246317818,1451.397283687729,1454.0650634765625,7008292,3563.195757384847,3683.4802155671455,3563.195757384847,3652.298828125,3973090,1362.9624633692197,1377.799287158803,1359.2762903783632,1364.4830322265625,8736248,704.793175292623,716.0681660997278,704.4580616337976,709.6766357421875,45584386,22385.69921875,22521.099609375,22346.5,22434.650390625,309600.0
2024-04-04,1462.117879861305,1462.117879861305,1432.7223691832353,1445.493408203125,14490272,3678.761128130228,3727.5688582731514,3641.1491951647313,3704.113525390625,3394637,1373.6062588459959,1378.3061066574217,1352.8254147328123,1370.0582275390625,11186915,720.065912216293,732.5138601668406,720.065912216293,731.3648071289062,88935066,22592.099609375,22619.0,22303.80078125,22514.650390625,401000.0
2024-04-05,1443.467815909923,1453.274601948929,1438.6509043996564,1442.7020263671875,7442298,3680.704014501987,3702.910373563839,3664.511877686053,3681.860595703125,1636819,1363.93009899174,1370.0582714607572,1360.24392608138,1363.0545654296875,5072482,736.8227010597361,744.2435924609226,732.5856231419043,741.8737182617188,59055902,22486.400390625,22537.599609375,22427.599609375,22513.69921875,242200.0
2024-04-08,1445.5427357963142,1473.2090987059642,1443.5912932499484,1468.2686767578125,8357118,3685.3305954282823,3731.269913572256,3664.049499848355,3675.66162109375,2302538,1366.6486630791478,1373.97488704448,1358.4469055155266,1360.8428955078125,6610887,744.4589979472738,745.5601858308615,738.0435645348342,740.4613037109375,20482940,22578.349609375,22697.30078125,22550.349609375,22666.30078125,227600.0
2024-04-09,1471.2577557160955,1472.0482715276003,1445.0735176190665,1446.2098388671875,7071414,3686.2556199419873,3715.725399430203,3631.711295443335,3651.6044921875,1876992,1373.0993855776476,1395.0321590156452,1370.6112639030227,1377.56884765625,9423230,744.4111567395224,744.4111567395224,737.4451291623751,741.3949584960938,21884494,22765.099609375,22768.400390625,22612.25,22642.75,232400.0
2024-04-10,1448.8776750369068,1469.281643980642,1448.8776750369068,1461.945068359375,9138330,3660.7181984660388,3691.992199302218,3625.1881143494634,3686.85693359375,2101965,1382.6372778632074,1391.3919380114644,1368.076963217734,1388.581298828125,6744595,742.041335404094,742.041335404094,733.9261958559255,735.5540161132812,27807400,22720.25,22775.69921875,22673.69921875,22753.80078125,276800.0
2024-04-12,1458.2891033204971,1468.7627741208264,1445.6415744118667,1449.6680908203125,15551012,3674.227259392984,3713.4123219078538,3650.633002250067,3702.355224609375,4354821,1386.001183911433,1388.5815502616929,1363.42337207245,1368.261474609375,12275616,728.2049458910936,732.4420241242923,724.5902299815868,727.2234497070312,41084208,22677.400390625,22726.44921875,22503.75,22519.400390625,357200.0
2024-04-15,1443.591352839028,1464.4646364315843,1429.0911655763507,1447.3707275390625,12902062,3702.3552035360053,3760.4618895048175,3626.1597679097335,3646.654296875,4200329,1363.8841331877177,1374.8965310226422,1346.4209320201485,1352.9638671875,8531224,716.9777533173683,722.9383808283533,714.3445340494504,715.6132202148438,23415248,22339.05078125,22427.44921875,22259.55078125,22272.5,355500.0
2024-04-16,1436.0325186728678,1453.6451964542034,1433.6364862387566,1448.2847900390625,9366184,3610.3841487881004,3635.088679921969,3574.160113204175,3583.366455078125,3051420,1337.159257468646,1340.983684459676,1302.1867360834249,1303.476806640625,16173541,711.9268363888184,724.3269187314523,709.6526921569106,722.5794067382812,20744886,22125.30078125,22213.75,22079.44921875,22147.900390625,317300.0
2024-04-18,1446.0615875622616,1468.2934876101954,1441.9610129858208,1446.876708984375,19005692,3587.0675027381876,3641.843147171155,3562.270354829509,3573.37353515625,3476284,1309.6051010829012,1331.3534994670702,1297.072135276183,1307.9002685546875,22107945,722.8426507777308,727.1754583253521,713.8657669098291,715.6132202148438,34234884,22212.349609375,22326.5,21961.69921875,21995.849609375,456900.0
2024-04-19,1439.4168835663286,1456.4366156882386,1425.8307211065503,1452.6077880859375,15741778,3551.167196003858,3564.6298474104997,3516.839772927929,3540.2490234375,2957749,1276.3373231980736,1314.903883353496,1270.5776782377934,1300.52783203125,20603621,711.7113984519393,734.8836839791993,708.6951417404246,733.13623046875,34576434,21861.5,22179.55078125,21777.650390625,22147.0,362500.0
2024-04-22,1454.9048261235944,1465.1562017707047,1450.3103301575065,1462.2166748046875,10350362,3550.2416494950344,3588.177512833397,3527.1100255082283,3575.779052734375,1728883,1308.4992564312556,1324.1193692022916,1302.1867077963823,1320.341064453125,5859087,745.6320106114753,745.6320106114753,722.12455398941,723.99169921875,42298438,22336.900390625,22375.650390625,22198.150390625,22336.400390625,279300.0
2024-04-23,1461.3768889290402,1475.7041133303053,1438.20635702296,1441.936279296875,14605554,3587.2984864078,3603.906946927783,3572.077923299984,3585.1240234375,1807586,1329.7867901203954,1333.334708815105,1320.5713584494295,1329.23388671875,4856174,730.7423487447305,730.8380788006147,719.7067421926132,721.7893676757812,26827060,22447.05078125,22447.55078125,22349.44921875,22368.0,231500.0
2024-04-24,1446.0614393265091,1451.0513135165108,1432.2282584925008,1432.895263671875,10462776,3599.28089958814,3606.683019690121,3538.6297328235796,3544.736572265625,1317312,1330.985003306902,1330.985003306902,1315.0883817387778,1318.498046875,4268213,725.332274400053,728.5639528503503,722.4836330693169,723.7523193359375,22441580,22421.55078125,22476.44921875,22384.0,22402.400390625,235900.0
2024-04-25,1425.31186113177,1450.4832891142164,1424.3237766526493,1442.57861328125,15943926,3526.3700419218662,3584.1527979444854,3526.1850340945725,3564.305908203125,2856271,1308.5913232271268,1331.5377710414832,1308.5913232271268,1325.59375,9089398,721.1431548430907,727.5825508401506,721.1431548430907,723.297607421875,35445204,22316.900390625,22625.94921875,22305.25,22570.349609375,475000.0
2024-04-26,1446.5062542977878,1447.5437912682185,1432.7225237808307,1435.2421875,9413848,3567.035004385664,3587.0671256561996,3518.36620460651,3535.76123046875,2039178,1326.745647271391,1331.9985107982977,1315.042094094127,1318.037109375,8062444,727.6304456461381,731.5563134799157,720.8080127488288,722.8427734375,24854694,22620.400390625,22620.400390625,22385.55078125,22419.94921875,329900.0
2024-04-29,1432.7223672737166,1450.4091019997668,1432.7223672737166,1447.568359375,7247974,3551.1664780825085,3587.992064123281,3533.771453803001,3580.9599609375,1110693,1317.7606297548816,1326.8379201034072,1316.1940513407444,1322.18408203125,5055957,725.3322898363435,734.6442882658492,721.2867304749565,732.2744140625,36093350,22475.55078125,22655.80078125,22441.900390625,22643.400390625,292000.0
2024-04-30,1450.5079819172845,1465.403306850403,1445.4440490785064,1449.5198974609375,11474262,3582.6262194890505,3591.647553590295,3525.2597872554966,3535.11376953125,2203078,1322.1380131744238,1323.8429581264434,1306.3336369406475,1309.0982666015625,6936588,732.1307565147657,737.0620819015442,725.2844208297038,727.7739868164062,52307382,22679.650390625,22783.349609375,22568.400390625,22604.849609375,361900.0
2024-05-02,1454.460329459568,1459.7218309784546,1446.6791643138517,1449.0753173828125,14512646,3495.6975726397995,3581.7935283890847,3495.6975726397995,3574.576416015625,2491044,1302.1406139236367,1312.2775896866656,1301.08081668616,1303.476806640625,10076354,728.6836398774014,735.8651474977438,727.893662350512,733.5910034179688,33475006,22567.849609375,22710.5,22567.849609375,22648.19921875,445900.0
2024-05-03,1453.4722101911175,1457.3750954799905,1399.275802819383,1416.9130859375,17226958,3599.418973627607,3602.611318082779,3513.785892291329,3556.162841796875,2962234,1310.526523531366,1313.0147575937467,1293.1093350669514,1305.181640625,8842345,734.0698523195007,737.5887797565925,721.59794265299,727.53466796875,31865242,22766.349609375,22794.69921875,22348.05078125,22475.849609375,438100.0
2024-05-06,1418.3952205864964,1422.841600588335,1401.1037428015688,1402.610595703125,7394208,3565.046167455169,3645.497916789637,3565.046167455169,3628.010498046875,2053831,1308.5914366893924,1332.27505360971,1305.9189387214822,1314.028564453125,6445422,728.6836626849343,734.6682525558684,726.361653503664,728.994873046875,28793396,22561.599609375,22588.80078125,22409.44921875,22442.69921875,320300.0
2024-05-07,1399.1028593353728,1403.8209867220144,1375.4135586957902,1384.775634765625,14517472,3637.031831043767,3689.9569456672593,3621.024700819664,3681.583251953125,2062112,1313.1530130338447,1330.1094313833817,1304.536606119083,1327.897705078125,6080661,728.6597630545604,729.6652209931847,720.1377414179425,721.0952758789062,28480602,22489.75,22499.05078125,22232.05078125,22302.5,297800.0
2024-05-08,1380.8481115524094,1415.8756594095175,1380.8481115524094,1401.6473388671875,9439002,3664.9749773275407,3686.5336988437207,3644.2491299192034,3679.73291015625,1247685,1322.6448266752147,1326.791770914921,1313.751912640343,1315.318603515625,6234983,716.2117457291306,716.6905129132654,708.7429893452799,709.8441772460938,41687862,22231.19921875,22368.650390625,22185.19921875,22302.5,277400.0
2024-05-09,1396.1632769069981,1406.7851843569276,1373.437335386219,1377.51318359375,11009612,3665.9001414156323,3674.2275268958797,3617.8326670724946,3664.234619140625,1726486,1315.5489046143746,1336.1913801730982,1313.060670734901,1326.607421875,6088406,706.1577010233476,711.8071777027506,691.9622994383691,693.0155639648438,46281278,22224.80078125,22307.75,21932.400390625,21957.5,331300.0
2024-05-10,1380.106935558881,1393.1990543318577,1371.535254832905,1390.65478515625,10505096,3666.4552924738027,3676.6332077878074,3594.7009443311135,3602.889404296875,1672489,1322.460619610937,1323.289918499904,1302.1405469699123,1313.10693359375,8777481,698.3538309269745,704.6385064038308,692.4331341667237,697.8200073242188,27276608,21990.94921875,22131.30078125,21950.30078125,22055.19921875,265800.0
2024-05-13,1383.2193979190515,1390.210046915121,1367.5088315833425,1385.9859619140625,8456620,3594.1916702705203,3659.4228487372657,3580.775328600055,3652.760986328125,931326,1313.1990668474873,1313.1990668474873,1300.481725623948,1311.7706298828125,3735954,694.956710818051,708.4482125597933,694.1317160729689,706.2400512695312,27047202,22027.94921875,22131.650390625,21821.05078125,22104.05078125,278200.0
2024-05-14,1384.2815424166113,1410.070521585227,1383.342910466477,1403.1539306640625,7188300,3641.8433125575157,3650.910955415098,3601.964297715039,3609.64404296875,1058317,1314.489298423798,1321.2626187308836,1306.7944348778417,1312.922607421875,3463230,704.7841569928967,711.2144479759614,703.8378359787137,709.0062866210938,25665142,22112.900390625,22270.05078125,22081.25,22217.849609375,230200.0
2024-05-15,1403.5739245612333,1412.9360003572742,1396.1880176135714,1399.3992919921875,5046534,3612.6974157358086,3633.4695710904066,3585.8647290777635,3590.3984375,1115021,1314.1206697254095,1319.4656655532185,1307.2552175350827,1308.5452880859375,4327544,708.39964782104,708.39964782104,696.8009063196256,698.1112060546875,38931996,22255.599609375,22297.55078125,22151.75,22200.55078125,231900.0
2024-05-16,1401.6471872524828,1410.4904944706304,1381.3667306256436,1408.3660888671875,14711774,3626.466275520861,3643.6148000120916,3582.1034617844925,3635.646240234375,2599399,1321.4468679639122,1341.5365553493355,1315.0421875208667,1339.3248291015625,9249145,701.7752582341244,709.782790041372,696.655267230535,708.6665649414062,34945236,22319.19921875,22432.25,22054.55078125,22403.849609375,368900.0
2024-05-17,1406.0936018418706,1420.0749000882806,1396.4103261437938,1418.5927734375,10916476,3652.4688790595596,3653.4008690771816,3569.5217674912255,3573.343017578125,2765804,1342.6885398437046,1342.6885398437046,1326.33114685659,1330.9849853515625,7542860,701.8480628860959,712.4277355160416,701.8480628860959,710.5350341796875,20920190,22415.25,22502.150390625,22345.650390625,22466.099609375,242700.0
2024-05-21,1408.6132041549795,1424.6448506468714,1408.6132041549795,1419.0128173828125,11176128,3570.0812610056682,3583.2688295105067,3550.9288195177332,3560.388427734375,1908117,1317.8067987413262,1331.3534390178734,1316.332352094495,1321.6312255859375,6752663,703.7407019802051,713.2526672307866,703.7407019802051,707.962890625,43769978,22404.55078125,22591.099609375,22404.55078125,22529.05078125,347600.0
2024-05-22,1419.1610465084934,1451.2737917888355,1419.1610465084934,1443.24560546875,10281604,3574.1814679044273,3580.0064051076615,3557.91828874032,3571.385498046875,1311168,1316.6548867308702,1345.406990441256,1315.963729310014,1340.6611328125,7173285,707.5018325662894,711.2629460513618,702.7943980944078,708.156982421875,39996278,22576.599609375,22629.5,22483.150390625,22597.80078125,290300.0
2024-05-23,1441.1705740518107,1474.4442444107415,1437.6628261266358,1468.3428955078125,14608260,3579.726777292213,3639.420779503035,3565.3275779741,3628.65625,2095742,1340.5687460581835,1362.17899995001,1336.2375383449094,1356.880126953125,8641428,707.8901303438163,725.8464148427264,707.1136542137513,724.3662109375,40861920,22614.099609375,22993.599609375,22577.44921875,22967.650390625,369800.0
2024-05-24,1465.9467233388211,1470.7636348065282,1458.5113640783345,1462.6119384765625,7094776,3614.490023562313,3619.6626132920987,3582.8490102673554,3587.6953125,1309452,1353.0558377538796,1359.737026123514,1345.4531061608475,1350.1529541015625,5277938,721.891213218191,737.6151076266391,721.1632556922566,736.3047485351562,31060206,22930.75,23026.400390625,22908.0,22957.099609375,261900.0
2024-05-27,1462.587264504762,1467.2066075031105,1444.134859977049,1448.77880859375,6629010,3592.821139586903,3642.542892805684,3580.099568200672,3585.411865234375,1841538,1356.373369267408,1363.5153292403581,1345.6834903871545,1355.91259765625,5821844,739.2893866819511,749.7962521608212,737.2026106511589,741.4004516601562,29385440,23038.94921875,23110.80078125,22871.19921875,22932.44921875,260000.0
2024-05-28,1450.5079553599196,1460.8828419616084,1435.4396676765145,1438.8485107421875,7820162,3595.617400940856,3606.8012808815743,3569.5216810791803,3578.748291015625,1801993,1359.7370687266528,1360.1978403527887,1345.7296562893546,1351.9500732421875,6186922,742.5650824828549,745.4526824425712,739.9930018261246,742.7592163085938,27908904,22977.150390625,22998.55078125,22858.5,22888.150390625,217900.0
2024-05-29,1429.2640587693002,1440.6270291639403,1421.3099312467443,1423.6072998046875,7383556,3587.136417003768,3587.136417003768,3541.5621945153166,3544.9638671875,1568095,1350.4295268928772,1350.521658721026,1336.237738072663,1337.1131591796875,7401634,736.6929693394153,739.5319916615282,728.5641108173895,731.9855346679688,35147706,22762.75,22825.5,22685.44921875,22704.69921875,269900.0
2024-05-30,1418.3951935729253,1423.2368313836507,1403.178669288835,1407.8720703125,13206858,3520.126358012179,3536.3428935872575,3462.7623259187662,3482.008056640625,2919230,1329.6025651299135,1336.0993771509409,1310.0197722599248,1315.456787109375,9663150,727.569210732381,739.4106642295702,726.8170235494816,735.1642456054688,33755350,22617.44921875,22705.75,22417.0,22488.650390625,373400.0
2024-05-31,1414.245257118902,1425.0647331073133,1405.3030450073677,1413.35595703125,31069832,3485.642279161951,3494.7758258285726,3405.258149060957,3421.288330078125,10956800,1325.18568552157,1350.5181357141773,1315.9738228639974,1322.459716796875,37113815,737.1781981815107,745.4283820979595,734.7516735002022,743.268798828125,74079588,22568.099609375,22653.75,22465.099609375,22530.69921875,572100.0
2024-06-03,1465.3292536675044,1496.4539141466187,1441.6152266357983,1492.32861328125,21527942,3478.9320961856615,3496.406907573954,3444.634820860251,3451.01904296875,2156773,1353.5731158092904,1353.5731158092904,1319.7337879140582,1321.519775390625,10589244,776.0026570209221,776.0026570209221,752.2227131847588,762.9964599609375,72637256,23337.900390625,23338.69921875,23062.30078125,23263.900390625,569400.0
2024-06-04,1480.1999676014107,1480.1999676014107,1343.1032493273078,1380.625732421875,36709098,3448.363166901497,3490.3027189313802,3347.242247007224,3462.343017578125,3395997,1324.4336953647442,1330.0735833506835,1276.8236180013437,1310.0050048828125,13736134,755.6198511271432,756.5904610836327,705.6334383679294,719.7800903320312,89531240,23179.5,23179.5,21281.44921875,21884.5,1006100.0
2024-06-05,1405.0561505394378,1414.097147783154,1367.6077240917773,1403.821044921875,17464890,3463.274759262659,3526.4637252968946,3448.3629196102897,3491.65380859375,2799670,1316.1148183429186,1351.6930870098186,1316.1148183429186,1344.2672119140625,9233424,725.06989130594,756.8815955434779,719.3917877908412,753.0962524414062,81631650,22128.349609375,22670.400390625,21791.94921875,22620.349609375,638500.0
2024-06-06,1417.9011371144834,1426.4974232883105,1404.4137607114592,1414.5416259765625,17855722,3523.8540736442465,3578.748191817024,3487.0404698598118,3569.894287109375,4328036,1358.2259161135482,1385.814458709679,1351.2231014159079,1383.887451171875,12660930,759.4537360573207,759.7206182378197,750.5726316827747,756.9301147460938,46422870,22798.599609375,22910.150390625,22642.599609375,22821.400390625,480400.0
2024-06-07,1411.478521453965,1454.4601915157414,1409.5023527154926,1452.4345703125,18558696,3576.3246922527974,3648.7402579961317,3576.3246922527974,3629.121826171875,4552445,1392.1124223339962,1447.289283385155,1388.5874921626576,1441.555419921875,24075302,757.5852892641512,768.8928586568827,753.2175448676818,763.5545043945312,36712216,22821.849609375,23320.19921875,22789.05078125,23290.150390625,473600.0
2024-06-10,1452.4346368701142,1475.5558362929214,1450.5819785928986,1453.867431640625,9251760,3630.101057972248,3640.259657979909,3580.6122978489143,3596.269775390625,1734661,1433.7536304630544,1437.983546630723,1407.4341520864498,1409.737060546875,6810606,763.8700759254958,767.0973660487972,755.9110620154896,757.7067260742188,22454058,23319.150390625,23411.900390625,23227.150390625,23259.19921875,304400.0
2024-06-11,1451.4959629037996,1456.1153056542432,1437.3417023219272,1439.31787109375,11774902,3583.5014325459897,3616.0744364710417,3579.7734726681783,3590.11865234375,1419898,1410.0190163300265,1416.0348049461413,1404.2850385180848,1405.97705078125,4853054,755.1345658211561,762.4141406844706,753.2903831592504,759.4052734375,29545326,23283.75,23389.44921875,23206.650390625,23264.849609375,305200.0
2024-06-12,1440.1330064471847,1458.41256776401,1437.835758473946,1445.8885498046875,10081742,3610.9021447965306,3628.703245697616,3567.145257624904,3571.0595703125,2177001,1416.5519427607585,1418.1969101793593,1393.7573942458623,1396.060302734375,9564320,764.3553074238586,770.8098870497467,760.1816966411113,763.9428100585938,39280436,23344.44921875,23441.94921875,23295.94921875,23322.94921875,295600.0
2024-06-13,1454.4603416652449,1454.7073627830548,1442.7021123343332,1447.790771484375,9181160,3594.498636836368,3625.4406555356777,3590.025039877489,3614.396484375,1932323,1405.2721826102318,1414.6719965407349,1399.961264790733,1404.28515625,7307565,767.6311790204475,769.5481100621035,763.8700652936205,767.1458740234375,24120192,23480.94921875,23481.05078125,23353.900390625,23398.900390625,268300.0
2024-06-14,1452.4841280922399,1462.0438933040555,1439.8613252368543,1459.9442138671875,8157998,3624.508910984573,3624.508910984573,3567.657524106183,3571.43212890625,1860730,1413.4498626747718,1413.4498626747718,1396.8592841989566,1399.5382080078125,4237727,768.7230745298527,776.0026490992642,765.6656295141681,774.9835205078125,25540554,23464.94921875,23490.400390625,23334.25,23465.599609375,223100.0
2024-06-18,1469.6273935638167,1469.6768460329972,1453.8180422457062,1463.3778076171875,7196766,3565.840499225813,3580.70569469464,3536.948808300375,3555.63525390625,1774045,1407.151975588544,1416.5517883847267,1405.6480284899164,1408.2799072265625,5420939,774.9834796730435,781.5836150866086,771.3679222826127,780.2733154296875,32415714,23570.80078125,23579.05078125,23499.69921875,23557.900390625,272200.0
2024-06-19,1469.7756214798555,1469.7756214798555,1438.650961260282,1441.2694091796875,8725874,3567.3313345631773,3573.109854433855,3534.9913279582247,3543.146240234375,1509050,1414.6718886285164,1424.6827126496337,1406.8699977638037,1420.6407470703125,5493456,782.9910830915752,810.4108150397882,778.4292043351105,804.5628662109375,90131196,23629.849609375,23664.0,23412.900390625,23516.0,328800.0
2024-06-20,1441.6152213906755,1465.181011544537,1432.8212456085912,1456.1400146484375,16113776,3537.833867179764,3550.8350815373415,3522.968672913241,3529.678955078125,2846526,1425.2936379231433,1426.4215695435462,1409.125891319924,1424.4476318359375,7927010,810.3622215983705,816.0159768197282,801.7237698729426,810.143798828125,41408742,23586.150390625,23624.0,23442.599609375,23567.0,280300.0
2024-06-21,1456.0659025463858,1457.1280450509373,1423.4096642387256,1436.872314453125,31170360,3566.7258928791084,3614.071032548509,3539.7448266543074,3551.5810546875,4642195,1452.2712899886412,1464.256053061363,1432.2496398990345,1440.70947265625,17301941,811.8424431419929,811.8424431419929,797.4289085916951,808.3967895507812,51630776,23661.150390625,23667.099609375,23398.19921875,23501.099609375,609900.0
2024-06-24,1428.3007403004744,1432.2283517054532,1420.3713387903338,1424.2989501953125,8878386,3549.7169174041856,3594.6854349663126,3533.4537373890407,3557.219482421875,1702154,1433.0485032665965,1437.3253492351942,1424.4476516241698,1435.492431640625,5564989,799.2972656586157,812.9343231272944,798.6906344612428,811.6240234375,28544994,23382.30078125,23558.099609375,23350.0,23537.849609375,239400.0
2024-06-25,1425.8058325289194,1438.576872033328,1423.8296636688654,1436.822998046875,7045386,3557.4058326486897,3585.97123515531,3534.9447826173177,3577.39697265625,1338808,1434.411397588946,1451.2370850310506,1429.1004805403306,1449.404052734375,4551525,810.9931467609703,833.2443684249017,810.9931467609703,830.5266723632812,74521548,23577.099609375,23754.150390625,23562.05078125,23721.30078125,298100.0
2024-06-26,1428.8194845866847,1500.875466568816,1427.905458276952,1495.9844970703125,22014882,3583.035591907639,3603.958722115837,3579.7736268740387,3593.61376953125,1639845,1448.5112883548547,1455.89011914625,1442.8714001458156,1448.229248046875,4851004,828.8765922572081,830.3082774504516,820.699215435536,825.7463989257812,47596666,23723.099609375,23889.900390625,23670.44921875,23868.80078125,287800.0
2024-06-27,1495.7127559544517,1519.1797603831344,1488.0551018777237,1512.3126220703125,28383030,3570.453701121453,3673.9045914436874,3558.4311210986525,3666.58837890625,4526556,1446.1141853395814,1483.6665071274144,1440.0983968135813,1478.9195556640625,14757754,823.1257354693937,831.3274011881083,818.5153383232833,823.1500244140625,55074650,23881.55078125,24087.44921875,23805.400390625,24044.5,515200.0
